,Genre,ID,popularity,is_exp,name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
317,country,1A0I5aiVZRwecRlbQcweBh,60,False,Gone Country,0.681,0.719,7,-5.918,1,0.0248,0.131,1.65e-06,0.113,0.637,125.729,4
318,country,65N3RYCN1DgfY0Zcv5k9kr,55,False,Down On The Farm,0.721,0.735,5,-11.849,0,0.0284,0.115,0.0,0.0499,0.961,127.575,4
319,country,5cCLKP66G2PJEorzYQVXHR,53,False,"Love, Me",0.686,0.234,0,-12.646,1,0.0295,0.742,0.0,0.145,0.342,106.581,4
320,country,52PGtJuGEFNVOnRdLac1Av,52,False,No One Else On Earth,0.775,0.861,0,-7.113,1,0.0295,0.188,4.2e-06,0.199,0.964,98.649,4
321,country,7fJaL74toBMoNuO7iUXsST,53,False,Bubba Shot The Jukebox,0.613,0.602,2,-10.071,0,0.0508,0.302,0.0,0.0821,0.855,82.681,4
322,country,5oUjEriN3FJRtOy9pfHML5,50,False,Wanted,0.636,0.298,5,-8.931,1,0.0268,0.612,4.31e-06,0.162,0.276,89.613,3
323,country,3xVuSn2NnokJtXoff1RxHi,42,False,It Ain't Nothin',0.79,0.455,9,-11.039,1,0.0536,0.548,0.000105,0.108,0.405,119.49,4
324,country,2KgsImShtnuBYfKVgfbAuy,49,False,No News,0.741,0.683,5,-5.866,0,0.0285,0.35,0.0,0.0604,0.86,116.301,4
325,country,07VwAUiHy0WXUZ8OLunzA4,47,False,Honky Tonk Truth,0.573,0.847,6,-7.251,1,0.0341,0.0647,8.16e-05,0.383,0.795,153.971,4
326,country,4LSolq1CjLOVnya9zb0pU1,49,False,How Your Love Makes Me Feel,0.612,0.787,0,-8.119,1,0.0313,0.351,0.0,0.065,0.577,140.91,4
327,country,5JkGBzxQ6qqf6MSzuLnjV2,55,False,"Tall, Tall Trees",0.675,0.794,7,-6.174,1,0.0396,0.172,0.0,0.136,0.964,145.951,4
328,country,2XLDLXDfStaQTcnOhEQZrB,49,False,You Ain't Much Fun,0.759,0.805,9,-3.666,1,0.0372,0.338,0.0,0.375,0.848,138.407,4
329,country,2dKRyO4cUumqbIXxLkdkoq,49,False,That's My Story,0.642,0.834,5,-4.4,0,0.0982,0.538,0.0,0.108,0.645,137.875,4
330,country,4ZR9EUWiGkN22OqEhnYAgG,48,False,Brother Jukebox,0.649,0.578,1,-11.207,1,0.0262,0.184,0.000772,0.175,0.896,141.084,4
331,country,4cdAXfguhQHYFkvuuzye1m,55,False,I Just Want To Dance With You,0.719,0.464,0,-8.563,1,0.0276,0.454,9.1e-05,0.102,0.531,113.955,4
332,country,2IY559smG7SXYk229NA2Vl,54,False,Little Bitty,0.571,0.818,4,-6.539,1,0.0415,0.151,0.0,0.348,0.728,163.045,4
333,country,1g5EcKDECPxeI7kgkvcbxm,53,False,Blue,0.545,0.452,4,-8.604,1,0.0248,0.595,1.29e-06,0.161,0.297,91.294,4
334,country,1pJKAxSNxqM8R653BL8oiH,49,False,Bigger Than the Beatles,0.716,0.84,7,-6.21,1,0.0325,0.182,0.0,0.0413,0.635,119.631,4
335,country,4vbW5aT9UQGRqEScStQPPy,53,False,No One Needs To Know,0.663,0.525,7,-9.674,1,0.0331,0.108,0.0,0.349,0.731,134.748,4
336,country,5c15axZrDZtzqYsomtEwTz,50,False,Trashy Women,0.636,0.824,9,-5.535,1,0.0344,0.0468,0.0,0.139,0.872,142.553,4
337,country,1UEKaf3j6eXeNbySz761lc,55,False,Take It Easy - 2006 Remastered Version,0.632,0.876,7,-5.21,1,0.0276,0.0116,0.0,0.0537,0.738,140.967,4
338,country,2A9ERxDfT3sdShrDUtTnaS,47,False,Nobody Wins,0.66,0.696,7,-8.971,1,0.033,0.311,0.0,0.165,0.773,120.898,4
339,country,6hDkCNq4s5ozvE86RqRIIz,47,False,Dream Walkin',0.702,0.784,5,-5.056,1,0.0278,0.351,0.0,0.0814,0.54,117.599,4
340,country,2jOkuPweyFcDBBBF8ZW8Zr,54,False,Independence Day,0.693,0.683,9,-4.575,1,0.0292,0.275,0.000101,0.0954,0.748,118.388,4
341,country,2h5a6t9JFasqH5WJFPbmGL,50,False,One More Last Chance,0.525,0.882,2,-8.624,1,0.0386,0.462,0.0,0.282,0.964,176.192,4
342,country,2mqsQP9IIDbMIt6FGFkAEA,44,False,Put Yourself In My Shoes,0.737,0.41,9,-11.088,1,0.0353,0.58,0.0,0.25,0.397,104.647,4
343,country,3rDYYPicaQbT2rcpdfqQF9,46,False,Single White Female,0.533,0.671,6,-8.066,1,0.0303,0.354,0.0,0.0702,0.887,178.101,4
344,country,2yB8Eo8f8OL7gYEBL8qT4G,50,False,T-R-O-U-B-L-E - Remastered,0.3,0.965,7,-6.724,1,0.0429,0.0121,0.000742,0.687,0.793,178.963,4
345,country,0uZRJmWi1TH3wrAN7hAbyF,47,False,Guys Do It All the Time,0.551,0.794,0,-5.995,1,0.0341,0.0594,2.01e-05,0.231,0.587,165.813,4
346,country,7uLQTOxQ3nwwoHuxwt2AHJ,59,False,Small Town Saturday Night,0.627,0.697,8,-6.61,1,0.0266,0.218,0.0,0.0733,0.933,154.086,4
347,country,46LI9mnlQ8fJHH47ioBubg,65,False,When You Say Nothing At All,0.509,0.242,3,-13.353,1,0.0291,0.714,0.000365,0.127,0.448,169.642,4
348,country,55g4K059GVclNmL71tBYgQ,41,False,I Will Always Love You (with Vince Gill),0.444,0.169,8,-13.799,1,0.0313,0.807,0.0,0.0974,0.156,132.316,4
349,country,1CxG3QsfkmcUYlxWwvOtz5,49,False,I Left Something Turned On At Home,0.623,0.91,3,-5.29,1,0.032,0.169,0.00267,0.317,0.929,151.466,4
350,country,3Th5HBAlRZF0oN31ubxHA9,44,False,"Live, Laugh, Love",0.647,0.746,2,-10.597,1,0.0437,0.195,0.0,0.0271,0.946,98.991,4
351,country,61uA8ZPtKuVp61iuOnPTDr,44,False,Honky Tonk Attitude,0.679,0.812,5,-6.549,1,0.0266,0.175,8.04e-06,0.1,0.775,140.467,4
352,country,55bwRyNowFFB5Kp0Ojkvhx,41,False,Busy Man,0.586,0.565,7,-9.867,1,0.0409,0.112,0.0,0.234,0.511,163.819,4
353,country,7nhTpkQfsanJzuz9RNsoo4,49,False,Thinkin' Problem,0.749,0.748,0,-5.783,1,0.0311,0.147,1.51e-05,0.265,0.745,110.437,4
354,country,3EiXWMUIE0bNNo36suPrRQ,49,False,Better Class Of Losers,0.59,0.686,7,-6.998,1,0.0364,0.194,0.0,0.2,0.733,179.387,4
355,country,3NAIYVVGbZrw8yxXxByW8z,42,False,Down at the Twist and Shout,0.572,0.953,9,-4.355,1,0.0625,0.452,0.0,0.0313,0.972,192.304,4
356,country,3Vfj2JGXayXgc0c9J4gJ8m,45,False,Tell Me Why,0.621,0.802,3,-6.717,1,0.0315,0.00746,0.00279,0.0677,0.81,141.612,4
357,country,2Nj2RTsHJsBKZaCuKQqcg8,47,False,I Think I'll Just Stay Here And Drink,0.609,0.681,9,-11.491,1,0.0394,0.0999,0.0495,0.0422,0.895,172.609,4
358,country,3Hbm5luuxJheCKJheYAVbZ,54,False,Honky Tonk Man,0.673,0.84,4,-5.114,1,0.0381,0.126,5.88e-05,0.175,0.749,144.184,4
359,country,2RB2xSlVoMRhINO0SruNIx,41,False,Fourteen Carat Mind,0.541,0.478,5,-14.94,1,0.0345,0.148,0.0,0.181,0.954,189.001,3
360,country,4XZzz3KpYL7TSzRmSaIuiE,42,False,Somebody's Knockin',0.699,0.515,11,-10.816,0,0.0299,0.233,2.56e-06,0.0888,0.734,95.044,4
361,country,4p0WEALPRSImOlp0glMiDM,40,False,Step That Step,0.61,0.518,4,-15.036,1,0.0288,0.262,0.0,0.0766,0.897,97.707,4
362,country,7MYCBhcWtRSJ7YXTfIHlI8,51,False,Big City,0.707,0.401,4,-14.222,1,0.0533,0.275,0.000296,0.201,0.602,136.188,4
363,country,79gYsiFPJ8x6ofr656fVIP,39,False,Heartbroke,0.555,0.562,2,-10.713,1,0.0388,0.068,0.0,0.21,0.853,192.981,4
364,country,5LrOeu7a2hWpjkx7B8quGZ,43,False,Is It Still Over?,0.771,0.628,7,-9.874,1,0.0263,0.155,0.0,0.18,0.771,107.103,4
365,country,6PzCKkM1FLgIVCaAQkKyuZ,41,False,Two Story House,0.461,0.532,1,-12.038,1,0.0431,0.612,0.0,0.196,0.699,165.015,4
366,country,3HtCJiLV8GH87AViMtUKhO,59,False,"Guitars, Cadillacs",0.581,0.917,9,-3.519,1,0.0746,0.26,0.179,0.141,0.86,171.663,3
367,country,5lxDdFXillBqYvKe9gsYT1,45,False,"Twinkle, Twinkle Lucky Star",0.659,0.34,4,-14.976,1,0.035,0.841,0.000598,0.222,0.694,81.64,4
368,country,1O2AIet2IjgK6A4vrJQPAK,47,False,The Conversation (with Hank Williams Jr.),0.712,0.633,11,-11.593,0,0.055,0.4,0.000231,0.157,0.884,90.401,4
369,country,0suqXVpX1uJpSrmaDOnxwx,42,False,Got No Reason Now For Goin' Home,0.595,0.47,7,-12.938,1,0.03,0.227,0.0,0.334,0.935,157.207,4
370,country,0AbYscoIblUGiNqn2Iw6fq,49,False,She Got the Goldmine (I Got the Shaft),0.77,0.689,9,-14.337,1,0.312,0.384,0.0,0.231,0.805,110.866,4
371,country,269tQZZrPkJrWTpgK915BW,40,False,I Will Always Love You,0.439,0.153,9,-12.319,1,0.0333,0.947,0.000202,0.118,0.18,135.256,4
372,country,58hXpQTyQLiskPd5XiLzFQ,39,False,Highway 40 Blues,0.653,0.657,4,-11.966,1,0.0316,0.0582,0.00139,0.349,0.96,117.972,4
373,country,2bYp7DYfjXULM24FUh9Z3Q,49,False,Seven Year Ache,0.747,0.568,9,-8.651,0,0.0319,0.475,0.000165,0.127,0.684,121.615,4
374,country,5B7f2auRhwkl5OjC2bQ58f,53,False,Streets Of Bakersfield,0.74,0.703,9,-11.87,1,0.0576,0.0399,5.69e-06,0.0378,0.816,106.878,4
375,country,3EFgVWb1TAYP3CF17BB4fU,40,False,The Sweetest Thing (I've Ever Known),0.38,0.228,7,-14.373,1,0.0261,0.602,0.0,0.154,0.181,77.177,4
376,country,7dwgvrv1SrryEYG2MMNuXN,46,False,Just to Satisfy You,0.589,0.588,10,-13.29,1,0.0334,0.121,0.0396,0.179,0.81,151.033,4
377,country,0zvNHIL7ci0ZzIoWU6RO2u,59,False,I Love a Rainy Night,0.685,0.718,0,-7.724,1,0.0521,0.122,0.0,0.0556,0.958,131.463,4
378,country,6ORuFMNsVti1by7vkgDdVK,43,False,Born To Boogie,0.573,0.94,9,-4.486,1,0.0359,0.0848,1.35e-05,0.154,0.878,90.286,4
379,country,3zyj0RajXg2w2Bnn773mnW,47,False,Tennessee Flat Top Box,0.618,0.767,5,-12.015,0,0.0307,0.216,5.61e-05,0.219,0.964,97.522,4
380,country,5Pj5zrq2nbKcAekH1AxbrO,58,False,Lady,0.362,0.183,3,-16.0,0,0.0347,0.861,0.000234,0.0932,0.2,136.646,4
381,country,4PsXJjKjUQzuX5o9UAsNF2,42,False,That Lovin' You Feelin' Again (with Roy Orbison) - 2008 Remaster,0.556,0.426,2,-12.543,1,0.0278,0.542,0.0,0.312,0.469,106.029,4
382,country,7xRind9RPsvGHWR0qbGmfE,54,False,"Theme from ""The Dukes of Hazzard"" (Good Ol' Boys)",0.588,0.848,5,-10.999,1,0.0382,0.108,0.128,0.125,0.913,147.565,4
383,country,3yaillNLF2RYHeHw2bBX96,32,False,Give Me One More Chance,0.762,0.72,2,-11.97,1,0.053,0.0626,2.45e-06,0.0744,0.967,103.507,4
384,country,51EKPuV1uAWryjNMqZLtgJ,56,False,Seven Spanish Angels,0.549,0.287,5,-13.135,1,0.0362,0.373,0.0,0.115,0.382,132.439,4
385,country,2hckAvL66faAcR0Fk64hj6,53,False,Pancho and Lefty,0.693,0.454,2,-12.44,1,0.0332,0.796,0.000154,0.143,0.54,122.641,4
386,country,0dlNwpfDzFIKdtuJSnHbzK,47,False,My Heroes Have Always Been Cowboys,0.387,0.322,2,-13.348,1,0.0378,0.181,0.0145,0.205,0.258,114.762,3
387,country,0NBKvnJAAG865ENj9bOhvD,49,False,I Ain't Living Long Like This,0.622,0.749,9,-10.201,1,0.0301,0.178,0.603,0.111,0.78,145.018,4
388,country,6uvT4Di9ZRBw5cbexZJDts,63,False,Highwayman,0.675,0.448,11,-13.175,0,0.0389,0.541,0.0135,0.126,0.441,101.344,4
389,country,1OmKo4t4Bh95xQI6WGiUR3,59,False,On the Road Again - Live,0.714,0.724,4,-8.488,1,0.042,0.55,0.101,0.826,0.802,111.173,4
390,pop,2Fxmhks0bxGSBdJ92vM42m,91,False,bad guy,0.708,0.418,0,-10.998,1,0.368,0.308,0.093,0.1,0.578,131.926,4
391,pop,4y3OI86AEP6PQoDE6olYhO,98,False,Sucker,0.842,0.734,1,-5.065,0,0.0588,0.0427,0.0,0.106,0.952,137.958,4
392,pop,5icOoE6VgqFKohjWWNp0Ac,92,False,Here With Me,0.791,0.565,5,-3.933,0,0.0439,0.0623,0.0,0.156,0.181,99.961,4
393,pop,2qxmye6gAegTMjLKEBoR3d,93,False,Let Me Down Slowly,0.652,0.557,1,-5.714,0,0.0318,0.74,0.0,0.124,0.483,150.073,4
394,pop,1DUSuNhF8P5vUGNPpQiZa5,91,False,My Bad,0.645,0.568,5,-9.127,0,0.0823,0.543,0.266,0.257,0.391,84.999,4
395,pop,3npzogdOEiVsieXmmhBepL,85,False,The Bones,0.612,0.57,11,-6.642,0,0.0347,0.279,0.0,0.0963,0.335,77.004,4
396,pop,6tsOcBnaKgzK22yEiqRh8P,63,True,MONOPOLY (with Victoria Monét),0.894,0.508,0,-8.316,1,0.371,0.666,1.8e-05,0.133,0.675,143.989,4
397,pop,5WHTFyqSii0lmT9R21abT8,94,False,Don't Call Me Up,0.674,0.881,9,-2.853,1,0.147,0.296,3.01e-06,0.0793,0.234,98.994,4
398,pop,53CJANUxooaqGOtdsBTh7O,90,False,Old Town Road,0.908,0.517,1,-6.063,1,0.129,0.0361,1.73e-06,0.0949,0.471,136.019,4
399,pop,4Fvtl6P5d8h2lzzwhUCHHD,79,False,Just You and I,0.567,0.696,9,-5.416,1,0.301,0.456,0.0,0.113,0.544,92.061,4
400,pop,7hzlzoOwCZ4D3Ow5YZK4kj,80,False,Insomnia,0.754,0.653,7,-5.095,1,0.0611,0.0944,0.0,0.383,0.379,123.084,4
401,pop,5SHhPFh68OhUmuRPymKX9d,86,True,Undrunk,0.679,0.572,5,-6.703,1,0.0781,0.455,2.41e-06,0.127,0.542,92.859,4
402,pop,1wJRveJZLSb1rjhnUHQiv6,93,True,Swervin (feat. 6ix9ine),0.581,0.662,9,-5.239,1,0.303,0.0153,0.0,0.111,0.434,93.023,4
403,pop,4kV4N9D1iKVxx1KLvtTpjS,98,True,"break up with your girlfriend, i'm bored",0.726,0.554,5,-5.29,0,0.0917,0.0421,0.0,0.106,0.335,169.999,4
404,pop,3Fj47GNK2kUF0uaEDgXLaD,84,False,wish you were gay,0.85,0.353,7,-10.267,1,0.334,0.389,6.68e-06,0.8,0.329,118.071,4
405,pop,2qfEcCkEo5NscA9GL7ER72,80,True,Nobody,-100000.0,-100000.0,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000
406,pop,7DHApOHsIFo7EyfieArYGE,89,False,Walk Me Home,-100000.0,-100000.0,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000
407,pop,7COXchtUOMd6uIT6HvmRaI,95,False,i'm so tired...,-100000.0,-100000.0,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000
408,pop,4n7jnSxVLd8QioibtTDBDq,86,False,On My Way,-100000.0,-100000.0,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000
409,pop,0A5gdlrpAuQqZ2iFgnqBFW,85,True,Moonlight,-100000.0,-100000.0,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000
410,pop,3Y7a0typ6ik1KscmebXd6D,84,False,No New Friends,-100000.0,-100000.0,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000
411,pop,0uUNN1nSoUx1A4fkDCWDQ7,87,False,So Am I,-100000.0,-100000.0,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000
412,pop,0i0wnv9UoFdZ5MfuFGQzMy,89,False,Last Hurrah,-100000.0,-100000.0,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000
413,pop,0rTV5WefWd1J3OwIheTzxM,95,False,Talk,-100000.0,-100000.0,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000
414,pop,47cQCF21TczFSmGfpd7c07,80,False,EX,-100000.0,-100000.0,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000
415,pop,507tQXutCPYNFkpOq8tmKF,77,False,Don't Worry Bout Me,-100000.0,-100000.0,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000
416,pop,11cDEev79fPKi6uJCjUhu8,92,True,Who Do You Love (with 5 Seconds of Summer),-100000.0,-100000.0,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000
417,pop,1WSGTYKLEpKfNQYYW5Oymt,93,False,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)",-100000.0,-100000.0,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000
418,pop,13ZyrkCDmRz5xY3seuAWYk,86,True,Hear Me Calling,-100000.0,-100000.0,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000
419,pop,6IRdLKIyS4p7XNiP8r6rsx,86,False,all the good girls go to hell,-100000.0,-100000.0,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000
420,pop,45ZGEdLxCZvdMX9jWlsAAx,80,False,I Don't Belong In This Club,-100000.0,-100000.0,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000
421,pop,6JqpFboOH2bq9pzaYbkKBn,87,True,R.I.P. (feat. Rita Ora & Anitta),-100000.0,-100000.0,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000
422,pop,5w9c2J52mkdntKOmRLeM2m,100,False,Con Calma,-100000.0,-100000.0,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000
423,pop,6MWtB6iiXyIwun0YzU6DFP,98,True,Wow.,-100000.0,-100000.0,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000
424,pop,2TIlqbIneP0ZY1O0EzYLlc,92,False,Someone You Loved,-100000.0,-100000.0,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000
425,pop,0PG9fbaaHFHfre2gUVo7AN,93,True,Please Me,0.747,0.57,1,-6.711,1,0.081,0.0642,0.0,0.0832,0.65,133.992,4
426,pop,6Qs4SXO9dwPj5GKvVOv8Ki,97,False,Dancing With A Stranger (with Normani),0.741,0.52,8,-7.513,1,0.0656,0.45,1.97e-06,0.222,0.347,102.998,4
427,pop,2QrXzOqLCVDRZHkToA0tSR,84,False,Never Go Back,0.421,0.653,9,-4.85,0,0.398,0.0135,0.0,0.114,0.733,78.6,4
428,pop,29uWfSrklmIxzRIqFFK9jj,77,False,Self,0.618,0.693,1,-7.889,0,0.333,0.44,0.759,0.101,0.439,143.98,4
429,pop,1Pz3QmQFBFuI60rxCQBeW6,76,True,Kills You Slowly,0.696,0.429,1,-8.736,0,0.0554,0.0518,0.0,0.128,0.242,149.967,4
430,pop,4hqOmrCCJKyiuwDexd8c2t,69,True,Price On My Head (feat. The Weeknd),0.768,0.574,6,-6.104,0,0.136,0.384,1.65e-05,0.336,0.278,74.949,4
431,pop,1ahVFh0ViDZr8LvkEVlq3B,87,False,No Sleep (feat. Bonn),0.44,0.635,11,-6.385,1,0.0326,0.129,0.0,0.121,0.327,128.133,4
432,pop,0OGNtqKkjI7FCE9HZ4Khgo,85,False,Power Over Me,0.42,0.843,9,-4.231,0,0.121,0.0519,0.0,0.106,0.491,173.827,3
433,pop,4mGdjNMo0RonTlOEb7cYg4,87,True,11 Minutes (with Halsey feat. Travis Barker),0.464,0.852,11,-3.804,1,0.067,0.0116,0.0,0.108,0.233,160.075,4
434,pop,2qG5sZ7Si6sdK74qLxedYM,81,False,Con Altura,0.882,0.689,6,-4.027,1,0.124,0.39,0.00325,0.0501,0.746,97.963,4
435,pop,6MjNilJCVKJq0LfFvo5jWJ,89,True,Fast,0.623,0.608,1,-5.937,0,0.0434,0.426,0.0,0.105,0.263,84.98,4
436,pop,5itOtNx0WxtJmi1TQ3RuRd,94,False,Giant (with Rag'n'Bone Man),0.807,0.887,1,-4.311,0,0.0361,0.016,0.000503,0.0811,0.606,122.015,4
437,pop,5CE0V7z1ePOZQNJNpWxYGA,81,True,Confessions of a Dangerous Mind,0.796,0.756,7,-4.17,0,0.226,0.439,0.0,0.0926,0.649,141.959,4
438,pop,7uH27oIt4a6cIFCA8ZPcyG,96,False,Baila Baila Baila,0.816,0.754,11,-2.75,0,0.111,0.0361,0.0,0.217,0.533,99.966,4
439,pop,2XWjPtKdi5sucFYtVav07d,88,False,365,0.745,0.693,2,-5.479,0,0.034,0.339,0.0,0.123,0.248,98.039,4
440,pop,4I07iWZCch6KVG8QZJLrYl,62,False,DO IT YOURSELF,0.703,0.648,4,-4.252,0,0.0387,0.0622,1.64e-06,0.228,0.369,104.933,4
441,pop,7pBrj5rt4SSxXwFKOyZfHR,75,False,Dissolve,0.688,0.582,6,-10.668,0,0.0542,0.23,0.000157,0.0663,0.872,85.486,4
442,pop,5AjINjwKyRvQJhSe2zpPHi,81,True,Pop Out (feat. Lil TJay),0.861,0.621,1,-7.106,1,0.362,0.121,0.0,0.0689,0.254,83.976,4
443,pop,6ZahaGPhyiXTi1pLEtGM6e,71,True,Sweet Little Lies,0.648,0.727,0,-3.791,1,0.142,0.229,0.0,0.17,0.689,160.024,4
444,pop,4SWWe2OYC4mqf40Gc2RSdl,76,True,Down Below,0.926,0.454,6,-9.932,1,0.0732,0.036,0.000422,0.0896,0.34,119.969,4
445,pop,6JEqJbL1brIBySspoKU2CL,67,False,Friends Go,0.441,0.66,5,-3.335,1,0.0508,0.0265,0.0,0.351,0.765,177.718,4
446,pop,7DHApOHsIFo7EyfieArYGE,89,False,Walk Me Home,0.652,0.453,1,-6.119,1,0.0445,0.0519,0.0,0.179,0.432,88.038,3
447,pop,3t1XqbvvUtM3SHwf0qKQV0,68,False,85%,0.589,0.662,7,-7.403,1,0.042,0.401,0.0,0.147,0.405,140.088,4
448,pop,4QjVfuu7om31HBan0jlX4p,77,False,Don't Call Me Up,0.674,0.881,9,-2.853,1,0.147,0.296,3.01e-06,0.0793,0.234,98.994,4
449,pop,108r6pnZHStBIktpyyps9w,72,False,TIME,0.768,0.808,5,-1.818,1,0.112,0.00627,5.33e-06,0.343,0.664,119.971,4
450,pop,3LJ5fbTf7eVB7BpGHWiCR8,55,False,Wild Stare,0.649,0.823,10,-3.61,0,0.0503,0.0245,0.000227,0.192,0.443,128.069,4
451,pop,3JjaofJ0lCeEsFSZqppzOp,51,False,Contra La Pared,0.828,0.588,2,-7.14,1,0.118,0.0156,0.0,0.124,0.598,94.052,4
452,pop,3N2ppgHelZPCpPVmVsxr9J,69,False,Grow As We Go,0.458,0.137,8,-14.083,1,0.0355,0.882,0.0,0.15,0.437,80.824,4
453,pop,4eIT2gZ0WZyJpgfmoD6saJ,82,True,Act Up,0.938,0.638,8,-4.696,1,0.188,0.0171,0.0,0.111,0.313,97.07,4
454,pop,4XiGKQqbmnMVxDzUj6j3f2,82,False,Worth It,0.764,0.528,5,-4.082,0,0.0588,0.468,0.0,0.0811,0.422,123.936,5
455,pop,27YIj9tDdBuyi9lORpYMtd,66,False,I Want You,0.642,0.579,1,-7.429,1,0.101,0.0161,0.00235,0.264,0.364,133.162,4
456,pop,2sHwSBNDZN2yjCtgwStYt1,73,False,Crush Culture,0.522,0.765,0,-5.395,1,0.193,0.146,0.0,0.0866,0.455,180.065,4
457,pop,7vGuf3Y35N4wmASOKLUVVU,86,False,Silence,0.52,0.761,4,-3.093,1,0.0853,0.256,4.96e-06,0.17,0.286,141.971,4
458,pop,4Ro98RCK90oHqqSZUnTFq5,82,False,Strip That Down,0.874,0.497,6,-5.484,1,0.0562,0.22,0.0,0.0761,0.542,106.023,4
459,pop,7ef4DlsgrMEH11cDZd32M6,89,False,One Kiss (with Dua Lipa),0.791,0.862,9,-3.24,0,0.11,0.037,2.19e-05,0.0814,0.592,123.994,4
460,pop,5mCPDVBb16L4XQwDdbRUpz,82,True,Passionfruit,0.804,0.459,11,-11.556,1,0.039,0.304,0.0862,0.11,0.372,111.963,4
461,pop,630sXRhIcfwr2e4RdNtjKN,75,False,Rewrite The Stars,0.684,0.619,10,-7.005,1,0.0386,0.0716,0.0,0.122,0.284,125.046,4
462,pop,08bNPGLD8AhKpnnERrAc6G,87,True,FRIENDS,0.626,0.88,9,-2.384,0,0.0504,0.205,0.0,0.128,0.534,95.079,4
463,pop,2RSHsoi04658QL5xgQVov3,90,False,Bad Liar,0.383,0.637,3,-6.993,1,0.0703,0.0722,0.0,0.368,0.0827,177.913,4
464,pop,0SuLAslEMFZAXf0SwY7syi,75,True,All Time Low,0.584,0.569,0,-4.259,1,0.166,0.0508,0.0,0.0924,0.501,89.779,4
465,pop,2GFwwTIVLjnOrtP7m9luHC,64,True,Hurricane,0.389,0.885,6,-5.063,0,0.0551,0.000372,0.000311,0.202,0.187,164.989,4
466,pop,7trnqgCjoV1LPh5qjZDM5C,55,False,What Sucks About Love (feat. Tory Lanez),0.756,0.475,6,-7.96,0,0.0411,0.0585,0.0,0.131,0.579,127.078,4
467,pop,08dQKOhfHtLxgOLRONAqp3,55,False,End Like This,0.745,0.673,8,-5.91,0,0.0711,0.662,0.0,0.18,0.525,122.851,4
468,pop,5X25z9ze3gvahGcKyeRyYs,46,True,Nice Things,0.912,0.571,6,-6.553,1,0.232,0.0816,0.00226,0.0647,0.517,145.021,4
469,pop,6ERR6e7h6wCqGoz1TjiUJb,63,False,Knockin' Boots,0.739,0.682,2,-3.728,1,0.205,0.129,0.0,0.328,0.634,131.983,4
470,pop,6e0CvGZf7CouOpYF8toXHC,65,False,Body On My,0.744,0.726,1,-4.675,1,0.0463,0.0399,0.0,0.374,0.687,121.985,4
471,pop,5JrGf6LaoUgx94PamvZ4eI,50,False,UNSTATUS QUO,0.764,0.773,2,-5.895,1,0.0867,0.00806,1.37e-06,0.0693,0.496,113.012,4
472,pop,48Kt0Zugeset3zlvhLPJmz,58,False,"Heaven, We're Already Here",0.464,0.812,7,-4.987,1,0.039,0.0228,0.0,0.138,0.365,75.99,4
473,pop,7nvRNd6oYQ3xaPFE6anTsl,50,False,Sexy Please,0.774,0.737,11,-8.066,1,0.044,0.0317,0.426,0.243,0.27,120.006,4
474,pop,0vpBmYdeqltCcOpufZCLcx,55,False,Lights On,0.669,0.511,1,-5.499,1,0.101,0.0508,0.00483,0.0982,0.406,76.016,4
